LON,LAT,NUM,STR,CITY,ZIP,PID
-97.59047628572549,37.03068235103107,733,W 175TH ST S,Caldwell,67022,0963210104001008000
-97.58846969327334,37.03226293593409,00000,W 175TH ST S,Caldwell,67022,0963210104001004000
-97.60143925897754,37.0366975740661,00000,S CALDWELL RD,Caldwell,67022,0963210201027001000
-97.60520615053454,37.0387146642298,514,N CHISHOLM ST,Caldwell,67022,0963210201003004000
-97.60595977956572,37.03870719281206,0000,N CHISHOLM ST,Caldwell,67022,0963210201004008010
-97.60240003322502,37.03898276429618,00000,N EWING ST,Caldwell,67022,0963210201001001000
-97.60726109076441,37.03865994809607,509,N MAIN ST,Caldwell,67022,0963210201005009000
-97.60337014545993,37.03852695880666,00000,N CHEYENNE ST,Caldwell,67022,0963210201002005000
-97.60923517318639,37.038674663686294,508,N OSAGE ST,Caldwell,67022,0963210201006006000
-97.6065070525506,37.03863310028696,516,N MAIN ST,Caldwell,67022,0963210201004006000
-97.607808676363,37.0386133179928,516,N MARKET ST,Caldwell,67022,0963210201005006000
-97.60863583519514,37.03873097554607,513,N MARKET ST,Caldwell,67022,0963210201006011000
-97.60863258733623,37.03854145045219,505,N MARKET ST,Caldwell,67022,0963210201006010000
-97.60388387130966,37.038487443687465,00000,N ARAPAHOE ST,Caldwell,67022,0963210201002003020
-97.60923205064248,37.03850289469959,506,N OSAGE ST,Caldwell,67022,0963210201006007000
-97.6072582143589,37.03841965363631,503,N MAIN ST,Caldwell,67022,0963210201005008000
-97.60465928718145,37.038823079089724,503,N ARAPAHOE ST,Caldwell,67022,0963210201003006000
-97.60520328086636,37.038474369473875,502,N CHISHOLM ST,Caldwell,67022,0963210201003005000
-97.60780630570898,37.03841421040471,24,W AVE E,Caldwell,67022,0963210201005007000
-97.60863001590872,37.038389090240926,501,N MARKET ST,Caldwell,67022,0963210201006009000
-97.60922955287681,37.03836573225058,504,N OSAGE ST,Caldwell,67022,0963210201006008000
-97.60595690720261,37.038466898032496,14,E AVE E,Caldwell,67022,0963210201004008000
-97.60650458802263,37.03842713368707,502,N MAIN ST,Caldwell,67022,0963210201004007000
-97.60725418721148,37.038083240292494,433,N MAIN ST,Caldwell,67022,0963210201009001000
-97.6077996968034,37.03786425582308,426,N MARKET ST,Caldwell,67022,0963210201009002000
-97.60922405878054,37.03806366579484,432,N OSAGE ST,Caldwell,67022,0963210201008002000
-97.60594981814755,37.03787558907203,00000,N CHISHOLM ST,Caldwell,67022,0963210201010001000
-97.60649825849313,37.0378996959584,422,N MAIN ST,Caldwell,67022,0963210201010002000
-97.60466497306804,37.03754284723388,00000,N ARAPAHOE ST,Caldwell,67022,0963210201011001000
-97.60862357588647,37.038000976793555,429,N MARKET ST,Caldwell,67022,0963210201008001000
-97.60519781551618,37.03801691609734,428,N CHISHOLM ST,Caldwell,67022,0963210201011002000
-97.60725254374364,37.037945929727734,429,N MAIN ST,Caldwell,67022,0963210201009012000
-97.60922156101492,37.03792636308239,430,N OSAGE ST,Caldwell,67022,0963210201008003000
-97.60724994132426,37.03773030544032,00000,N MAIN ST,Caldwell,67022,0963210201009009000
-97.6051946309885,37.03775187712919,424,N CHISHOLM ST,Caldwell,67022,0963210201011003000
