LON,LAT,NUM,STR,CITY,ZIP,PID
-96.83964247572162,38.975302161990236,00000,W LYON CREEK RD,Junction City,66441,0311172600000007000
-96.92255132244946,38.91028544021299,1525,LILLY RD,Junction City,66441,0311341900000003000
-96.92525056718964,38.91308094949666,1045,LILLY RD,Junction City,66441,0311341900000003020
-96.91127792736783,38.911846391101825,00000,LILLY RD,Junction City,66441,0311341900000001010
-96.91818234056625,38.91364855044183,00000,LILLY RD,Junction City,66441,0311341800000005010
-96.90327958814032,38.91188718946353,00000,W LYON CREEK RD,Junction City,66441,0311342000000001000
-96.8998348153762,38.90543688559086,3200,W LYON CREEK RD,Junction City,66441,0311342000000007000
-96.88554994182289,38.90638547881235,3362,KICKAPOO SCHOOL R,Junction City,66441,0311352100000002000
-96.87959659308514,38.913563728464815,00000,STATE LAKE RD,Junction City,66441,0311352100000001000
-96.86706271748025,38.90992943386964,4340,STATE LAKE RD,Junction City,66441,0311352200000002000
-96.85791006646885,38.90992116885472,00000,STATE LAKE RD,Junction City,66441,0311352200000001000
-96.84836984541295,38.909902014461494,00000,OTTER CREEK RD,Junction City,66441,0311362300000001010
-96.829958711519,38.90623531486021,00000,OTTER CREEK RD,Junction City,66441,0311362400000005000
-96.8393078025235,38.90989506148438,00000,OTTER CREEK RD,Junction City,66441,0311362300000001000
-96.83182846450221,38.91236486929239,6103,OTTER CREEK RD,E,66441,0311362400000002000
-96.82313193532208,38.91169565611007,6817,OTTER CREEK RD,E,66441,0311362400000001000
-96.8124816808918,38.91294001150159,7285,OTTER CREEK RD  E,Junction City,66441,0311441900000002010
-96.81187594105666,38.90985334667021,14815,OTTER CREEK RD,Junction City,66441,0311441900000002000
-96.91684961472986,38.91428586498547,1376,LILLY RD,Junction City,66441,0311341800000009000
-96.81660778402725,38.91382679376912,6988,OTTER CREEK RD,E,66441,0311361300000004000
-96.87892143458893,38.9152096404345,3744,STATE LAKE RD,Junction City,66441,0311351600000006010
-96.83306887441623,38.914516775222324,4012,OTTER CREEK RD,Junction City,66441,0311361300000003000
-96.90747591213236,38.915139344664134,00000,LILLY RD,Junction City,66441,0311341700000002010
-96.86771201617435,38.938087497271205,4349,ADAMS RD,Junction City,66441,0311321000000004000
-96.84771544608465,38.933472688195565,5086,OTTER CREEK RD,Junction City,66441,0311311100000004000
-96.84447841995893,38.93825106931381,00000,OTTER CREEK RD,Junction City,66441,0311311100000004010
-96.8393856083052,38.9334818736463,5377,OTTER CREEK RD,Junction City,66441,0311311100000005000
-96.83706625930208,38.93813149578477,00000,RED RD,Junction City,66441,0311311100000001010
-96.83706921475935,38.9397278082551,6037,OTTER CREEK RD,Junction City,66441,0311311100000001020
-96.88811381539045,38.941223879713,00000,BECK RD,Junction City,66441,0311320900000003010
-96.90406229249314,38.93905979044294,00000,POLAND RD,Junction City,66441,0311330800000002000
-96.89478221500951,38.93718314459889,00000,POLAND RD,Junction City,66441,0311330800000001000
-96.91321774849408,38.93919511791422,00000,POLAND RD,Junction City,66441,0311330700000001000
-96.92211996851802,38.94114503024693,00000,POLAND RD,Junction City,66441,0311330700000002000
-96.8856218748684,38.93898372512601,00000,BECK RD,Junction City,66441,0311320900000003000
-96.87653506632489,38.94082740291432,00000,W LYON CREEK RD,Junction City,66441,0311320900000002000
-96.87274767027236,38.940854543732115,00000,W LYON CREEK RD,Junction City,66441,0311320900000001000
-96.86274049100788,38.93533908636708,00000,S US 77,Junction City,66441,0311321000000001000
-96.85387265669632,38.9413979045008,00000,S US 77,Junction City,66441,0311321000000001010
-96.85092198159302,38.94077260093174,00000,OTTER CREEK RD,Junction City,66441,0311311100000003000
-96.84685748806382,38.94075925624513,5970,OTTER CREEK RD,Junction City,66441,0311311100000002020
-96.8416352710227,38.94189317086314,00000,OTTER CREEK RD,Junction City,66441,0311311100000002030
-96.83706966436617,38.9405051994733,00000,RED RD,Junction City,66441,0311311100000001000
-96.83009652790578,38.93890126680877,00000,OTTER CREEK RD,Junction City,66441,0311311200000004000
-96.82335266890453,38.93885994665034,00000,RED RD,Junction City,66441,0311311200000003000
-96.81869490550386,38.938850583423516,00000,RED RD,Junction City,66441,0311311200000002000
-96.81777896482471,38.94177538634763,6839,RED RD,Junction City,66441,0311311200000002010
-96.9132009535915,38.944728627557446,00000,POLAND RD,Junction City,66441,0311330600000004000
-96.88558025547218,38.94447446433476,00000,BECK RD,Junction City,66441,0311320400000007000
-96.85663833724163,38.94449058757938,6300,S US 77 HWY,Junction City,66441,0311320300000014000
-96.83725846141326,38.94471475440005,00000,RED RD,Junction City,66441,0311310200000007000
-96.81807478948008,38.944359751603415,00000,RED RD,Junction City,66441,0311310100000006000
-96.81182647263059,38.944348292718885,7022,RED RD,Junction City,66441,0311430600000005000
-96.87257782625076,38.945929775529855,6180,W LYON CREEK RD,Junction City,66441,0311320400000008010
-96.84671381241559,38.94474953713613,00000,OTTER CREEK RD,Junction City,66441,0311310200000005030
-96.83939377623693,38.945405638836746,6010,N RED RD,Junction City,66441,0311310200000007010
-96.86693164384803,38.95140421165421,6445,W LYON CREEK RD,Junction City,66441,0311320300000011000
-96.86429274882698,38.95145071081237,6551,W LYON CREEK RD,Junction City,66441,0311320300000009000
