LON,LAT,NUM,STR,CITY,ZIP,PID
-99.43243255267228,38.40018261408014,00000,CR,Nekoma,67559,0831751600000002000
-99.42317091266074,38.400152041958634,1850,Ave U,Nekoma,67559,0831751600000001000
-99.4048010954308,38.40377881349342,00000,CR,Nekoma,67559,0831751500000001000
-99.41175238351599,38.40374732055301,00000,CR,Nekoma,67559,0831751500000002000
-99.4163878529771,38.403714287924096,00000,CR,Nekoma,67559,0831751500000003000
-99.4138908616774,38.39652677147325,00000,CR,Nekoma,67559,0831751500000004000
-99.4047108915507,38.39830732526482,00000,CR,Nekoma,67559,0831751500000005000
-99.40466614511895,38.394650912517776,00000,CR,Nekoma,67559,0831751500000005010
-99.43212982895554,38.38925843639143,1280,CR 180,Nekoma,67559,0831752100000002000
-99.42300405149501,38.38926020889633,00000,CR,Nekoma,67559,0831752100000001000
-99.41363802724742,38.38927459899389,00000,CR,Nekoma,67559,0831752200000002000
-99.40451558927396,38.38923375170044,00000,CR,Nekoma,67559,0831752200000001000
-99.43305310572646,38.38208063895315,00000,CR,Nekoma,67559,0831752100000003000
-99.42685633959788,38.38207522490462,00000,CR,Nekoma,67559,0831752100000004000
-99.42112822095974,38.38208353555473,00000,CR,Nekoma,67559,0831752100000005000
-99.41343714553443,38.38205020251746,00000,CR,Nekoma,67559,0831752200000003000
-99.40425970461442,38.382021194911594,00000,CR,Nekoma,67559,0831752200000004000
-99.43172260601845,38.37474995167891,00000,CR,Nekoma,67559,0831782800000002000
-99.42260895895834,38.37474947431251,00000,CR,Nekoma,67559,0831782800000001000
-99.41326020392378,38.37473193576707,00000,CR,Nekoma,67559,0831782700000002000
-99.40411251745175,38.37468469595995,1956,Ave W,Nekoma,67559,0831782700000001000
-99.41555265422318,38.372985110922556,00000,CR,Nekoma,67559,0831782700000003000
-99.43151608737702,38.36756954712622,00000,CR,Nekoma,67559,0831782800000003000
-99.42243920791236,38.369341561111895,00000,CR,Nekoma,67559,0831782800000004000
-99.41310850407427,38.36935221078022,00000,CR,Nekoma,67559,0831782700000004000
-99.4039152361864,38.36756126787775,00000,CR,Nekoma,67559,0831782700000006000
-99.42466275293789,38.36572578311042,00000,CR,Nekoma,67559,0831782800000005000
-99.4201002325169,38.36573538428452,00000,CR,Nekoma,67559,0831782800000006000
-99.41301190778259,38.36574246815268,1130,CR 190,Nekoma,67559,0831782700000005000
-99.4313430516412,38.36020711861693,00000,CR,Nekoma,67559,0831783300000004000
-99.42457787606745,38.362002517327255,00000,CR,Nekoma,67559,0831783300000002000
-99.42003601060978,38.36199618444681,00000,CR,Nekoma,67559,0831783300000001000
-99.41296000312549,38.360191958509894,00000,CR,Nekoma,67559,0831783400000003000
-99.40382967614717,38.360195303146185,00000,CR,Nekoma,67559,0831783400000002000
-99.40155629797955,38.361993316576914,00000,CR,Nekoma,67559,0831783400000001000
-99.42225980851106,38.35845085567442,00000,CR,Nekoma,67559,0831783300000003000
-99.43124713896748,38.353032942353195,00000,CR,Nekoma,67559,0831783300000005000
-99.42219741512469,38.3530228527773,00000,CR,Nekoma,67559,0831783300000007000
-99.41295625490496,38.35485775333768,00000,CR,Nekoma,67559,0831783400000005000
-99.40386035630907,38.35301245776962,00000,CR,Nekoma,67559,0831783400000007000
-99.42887562210088,38.35121654448927,00000,CR,Nekoma,67559,0831783300000006000
-99.41295941652558,38.351248677902646,00000,CR,Nekoma,67559,0831783400000006000
-99.46853714604907,38.374804801401304,00000,CR,Nekoma,67559,0831793000000002000
-99.45944068106542,38.37476826251184,1682,Ave W,Nekoma,67559,0831793000000001000
-99.45023903728588,38.37475722535838,00000,CR,Nekoma,67559,0831792900000002000
-99.44109006397721,38.37475657602941,00000,CR,Nekoma,67559,0831792900000001010
-99.43759585243144,38.376869635425386,1179,CR 180,Nekoma,67559,0831792900000001000
-99.46838604986743,38.36761951724066,00000,CR,Alexander,67513,0831793000000003000
-99.4592278926325,38.3676033836556,00000,CR,Nekoma,67559,0831793000000004000
-99.45233929168279,38.36757586532893,00000,CR,Nekoma,67559,0831792900000003000
-99.44320446100082,38.36756739650538,00000,CR,Nekoma,67559,0831792900000004000
-99.4681398297329,38.36025768124533,00000,CR,Nekoma,67559,0831793100000002000
-99.45908822347042,38.36019723377474,00000,CR,Nekoma,67559,0831793100000001000
-99.45217438480196,38.36016144368874,00000,CR,Nekoma,67559,0831793200000003000
-99.44756364012159,38.36015789408559,1744,Ave X,Nekoma,67559,0831793200000002000
-99.44064054566155,38.35657988060888,00000,CR,Nekoma,67559,0831793200000001000
-99.47031286877824,38.358489936476616,00000,CR,Nekoma,67559,0831793100000003000
-99.45868750029354,38.352950113481675,00000,CR 160,Nekoma,67559,0831793100000004000
-99.44980365351208,38.352902551729144,00000,CR,Nekoma,67559,0831793200000004000
-99.44746798751011,38.35472196924903,00000,CR,Nekoma,67559,0831793200000005000
-99.46547079219167,38.35122204856587,00000,CR,Nekoma,67559,0831793100000005000
-99.40979986110997,38.42565880780033,00000,CR,Nekoma,67559,0831720300000001000
-99.54726420981436,38.41921596239856,0000,CR 120,Alexander,67513,0831620900000002010
-99.54724516058958,38.41822823225865,0000,CR 120,Alexander,67513,0831620900000002020
-99.54693243233551,38.41787049897903,0000,CR 120,Alexander,67513,0831620900000002030
-99.56363207259398,38.57842253411151,00000,HWY 4,McCracken,67556,0830641702001002000
-99.56025384837356,38.580931953878675,00000,E ELM AVE,Mc Cracken,67556,0830641702001001000
-99.56758100190424,38.58100185997745,00000,HWY 4,McCracken,67556,0830641702001003000
-99.57649508193575,38.580974789616704,92,LITTLE RIVER,Mc Cracken,67556,0830641801001007000
-99.5733413094248,38.580892711083465,00000,CR,McCracken,67556,0830641801001006010
-99.56883625423248,38.58069981150118,00000,HWY 4,McCracken,67556,0830641801001004000
-99.56882359607182,38.58025427783238,00000,HWY 4,McCracken,67556,0830641801001005000
-99.57303624155432,38.57731297243359,00000,HWY 4,McCracken,67556,0830641801001006000
-99.57650883783771,38.575691749512366,00000,CEMETERY RD,Mc Cracken,67556,0830641801001008000
-99.58200542559283,38.5783531241521,00000,CR,McCracken,67556,0830641800000001000
-99.55466633943358,38.57839377525457,00000,CR,McCracken,67556,0830641700000001000
-99.58196942426036,38.571161820288154,2544,CR 100,McCracken,67556,0830641800000002000
-99.573019641137,38.571171366168976,00000,CR,McCracken,67556,0830641800000003000
-99.56348255744723,38.57111695129892,00000,CR,McCracken,67556,0830641700000002000
-99.55453331645717,38.571105769679804,00000,CR,McCracken,67556,0830641700000003000
-99.57750179243364,38.564007608845564,00000,CR,McCracken,67556,0830641900000001000
-99.56333952858601,38.56389295650438,00000,HWY 4,McCracken,67556,0830642000000002000
